,volume_2020,volume_2021
0x6D119C5579CefEE29e222cA6cC007F4509D29E61,7960.0,2959.0
0x6D13210e0c8e848C5FB2964BcC48f6cA71B83A0E,400.0,0.0
0x6D146Eb3f547F1848F5b038643f26f5c5B44D08a,50.0,0.0
0x6D159015A62383540750287FEc7C2B8D9Ab9827c,104604.0,33417.0
0x6D1fB89119b6f965e80b5D3f015838cFa2cf878F,400.0,0.0
0x6D223b207f334BD539E025f3EFC0cA51B1aF393f,400.0,0.0
0x6D25d3F703216D002A0A64C50dF499423a6e4277,424.46,0.0
0x6D26A3102c455208D5a82bA392Eec76017f5AAff,429.0,0.0
0x6D28819216260Be28da78aB7Ca8520B3d2bCe749,112780.0,1995.0
0x6D30228E6649b22B3580001df57d2639802d7f93,617.46,0.0
0x6D367925450AAe524F2C607F6AB57372d851E00B,400.0,0.0
0x6D447B2548BE480b8B984CCa6B40D9F5fdd17b88,26656.0,43685.0
0x6D482f7b4E1bc646939026229dB5166a2296940e,45779.0,205.0
0x6D4a580ad9024254Fd97C21Fd40060a808F89BA1,400.0,0.0
0x6D4aAb6431217b23e0DD6bB2A17fFaB6C35bd132,392.0,0.0
0x6D4f8699Cc17017e313B7127efD16e5E6bd67513,50.0,0.0
0x6D5081ba982aBC7AA004E05Ae6C0fc02C8923aba,400.0,0.0
0x6D53f5173Fa83A4d2C4D8dF1ba8e88fCF7F8e866,440.0,0.0
0x6D5b9FF76378471Aef90d30a492444f4aB136353,404.0,0.0
0x6D630E9b934753D29F567159eE0b62DfbeA10386,400.0,0.0
0x6D6501e53221347C3D41a28035d612b42cf44607,20.0,0.0
0x6D6B76aF424bFffbfD3631581B01b9F534248548,597.0,0.0
0x6D6C57ed92891ca34389F06293Ed7ab6594b620B,120863.0,100.0
0x6D7072D4B379e6eB35D8B94e90dCDC4C05E7E5Df,1447.0,0.0
0x6D724a0f05cd00Be55Ee3768C35c2D14AcC0669B,200.0,0.0
0x6D74894Af2A39A9298d934f3F742Ff17A7f78E09,1700.0,0.0
0x6D7Afd447a8AF3b63d1Ff09aaFBAd61780B1a8b9,400.0,0.0
0x6D7C89CD9b351324ad901388Bd9fd15a44c04eE1,2901.0,0.0
0x6D7CA9f358C404642CD83485A96A4f9747ED723B,6238.0,0.0
0x6D80a6B25634c7cB810477CDa914a0644FEE8E54,400.0,0.0
0x6D85E910bF89a6152D15F8B86C87A08BFb4E9A8E,400.0,0.0
0x6D9345b2C18b44621DeD67F9F6069Cc6DB72c484,3240.0,575.0
0x6D9BBe3E3C52d2f9EDA87D0CE6b3e8D16756e7E0,354.0,0.0
0x6D9b7DbE98E1b929b7F409d03bDf4Bbed153eBB6,400.0,0.0
0x6D9e37b9407a48e637F5ede4288c19760731d0ee,400.0,0.0
0x6DA044f73D172F09e0D506745B958c955D15bdD9,63335.0,0.0
0x6DAAa02bc831D98962c25335C649965872781C29,400.0,0.0
0x6DB667B63F5f121533d41313335C6b1f9BbF002d,400.0,0.0
0x6DB82Faa6647214bEf098B05753D2E25e44D1365,404.0,0.0
0x6DBd3087d6A717C8064fc36AFc3e917af186e3Ab,635.0,0.0
0x6DBd6634e11EbB64e66b00B6Be4B3C978070922A,400.0,0.0
0x6DEea603Ec3f7EDFbDf6c07a9833841e9e2b00aD,410.0,0.0
0x6DFA6CC8066f11f965DD4f5F1e9731c74E06FEea,501.0,180.0
0x6DaaDF44C731E14bB8442661DbF139c83E4B17cb,504.0,0.0
0x6Db3263AfAA0a807281d3BD7ee8De42D7C15c90A,100.0,0.0
0x6Dbe543198753BB872AB550eAb21935c48aE8172,400.0,0.0
0x6Dc02f87dCd12334312fd616fd8522eE4aaAf9e7,492.0,0.0
0x6Dcdd80eab967937DB53544dB4a6FDb69a340be5,454624.0,250.0
0x6Dd57FF6B476Db919143c5758be9be550D11aA17,400.0,0.0
0x6Dde280f5cdB42c0043D74d8e890b7ea0c84ed22,420.0,0.0
0x6DdfEB1998ddBeFa204b5f90141e15933b8C5b69,575.0,0.0
0x6De49900567BbDffC20C6a12Fd54c1FAfa808087,475.0,0.0
0x6De9E685ca800eb96Fb64A41E885fD6Cf43f9F85,100.0,0.0
0x6Df48CB90533F5782C754836A0f92351F5538B16,100.0,0.0
0x6Df794b48F06C43D8aE9cCBFcf8f32F5647c6f67,540.0,0.0
0x6Dfa253cC9800f27B80D13aDBc7BcB05AA3cA2e1,2610.0,0.0
0x6E0440E91487649f15894f3495458E05739d8D93,850.0,0.0
0x6E05174794a705d348Ee8486c9ABf20aA82702fd,440.0,0.0
0x6E0830D25d631da0e315668bDB158B97Bed2bd74,526.0,0.0
0x6E0fd0CbeC139babe267A4BfD55fe3482BC7Bd0c,400.0,0.0
0x6E17a68dacaF4b4E1e4a72F1eCA32393752c5c48,1850.0,0.0
0x6E1Ab219500dc40374cB3D398fca308C2fa52627,1804.0,0.0
0x6E1E5301992853C3c09122584a963a83eD5F2D42,300.0,0.0
0x6E20B7317840B6D06c5Bd8FD0A1161Bf44035059,504.0,150.0
0x6E2Ac929AAFbdAa615E309c72F7CD529d7e635dE,3600.0,0.0
0x6E30659ce750dd3c019637ECeCd346ad8337671c,428.0,0.0
0x6E31518017D8EDAB7023B7B7Ed46695785B98E23,6445.0,0.0
0x6E3475CcE2f9aB579533467D391771D723c6D634,144598.0,50.0
0x6E34FEE28b185Ca965902417272b9B4436B23555,1178.0,0.0
0x6E34d571acE2E1FFD966A1cd907263d830ea9D09,3760.0,0.0
0x6E359d47c73e42B03df0bF698aAF05444585C3E0,400.0,0.0
0x6E3D23F621be190A51876F29558F5D4425CB0477,400.0,0.0
0x6E4002a1C957B7fD4C248878db194893B86C087C,10871.0,0.0
0x6E41791E65a66A903Ff84a1F3682480A48E8c0da,464.0,0.0
0x6E4A19Dedac1133cdD8b4762e58d542050649a10,10820.0,0.0
0x6E4d54b59a34feC62C4Bd2c6742d4561AE1CF4cd,11.0,0.0
0x6E502F2Be635d0E16aec677004Ca22579f9C6a9c,400.0,0.0
0x6E5AbA293653768ce6e4C75706FeBdC8D8E0D669,476.0,0.0
0x6E5db2849b327D8f4611789bE6DF90e147D2C4e0,400.0,0.0
0x6E624B9227EB331E055D56C8711efE363676F05a,34812.0,5016.0
0x6E6364e97193ee2F1a3DA1cd5228dA1d33Af8d89,500.0,0.0
0x6E641aAD9df138ce6199baAdD318821652bA9cD2,29584.0,6268.0
0x6E6467909435377460C450409a0F8b91C8155497,400.0,70.0
0x6E66185BA311d7F55634936d2D66fb814430412E,1800.0,0.0
0x6E664ce4B061c874d099ca9B284893c15758a655,7750.0,0.0
0x6E678C4Be3e09BCd255a3e70184F02d1EA9D5491,400.0,0.0
0x6E67c6387770cA7c42CEe2d7D8127e4100E95c3A,210.0,0.0
0x6E735507d86eE3D633f5ab5Fb216384338Af762a,400.0,0.0
0x6E747990a838ca36Df03eA28b8CC08FE37A97e65,50.0,0.0
0x6E7Eb4D03fea9dEb6fBA23835642Cf433e877b3E,609.0,0.0
0x6E80Aa48229eBbAcF331920179a2d8ef82b1577A,400.0,0.0
0x6E8141e5757A2f842F00dBdA61369B1Fd66239A3,40.0,0.0
0x6E848A56312A9b9C4a20B98d76400C95F7e8ffFA,539.0,0.0
0x6E8B72fb100430dD1697B5A5738879AE9c8A5278,4000.0,0.0
0x6E8eeb1DF79300e39C45d983879463ba89B46a59,460.0,0.0
0x6E95B81Da7FBBCdaBbf47f7800df3A24bCC4E868,728.0,0.0
0x6E9a01f950Ea0AaDA2E477B4e6A299e9Bb955E28,514.5,0.0
0x6EA479332c693C875a49578d7a5dA180D15c5B9d,400.0,0.0
0x6EAFD5740F4D8e7A5c219b95160e5B48A3Af3f5C,550.0,0.0
0x6EBF893772fA42d03761F3b998C5FE1AAdBB0795,440.0,0.0
0x6EBbca8ac1444aF153277DB3c6bAC7C5c4100ab5,65.0,0.0
0x6ECB2a98E04B27e1f61BdebbC6c58D8F144201b4,2400.0,0.0
0x6ED31d8946A1fa783548CB5B3dC399800a51E0ec,512.0,0.0
0x6EFB3094fA03f95710A0A7FA4801906ce7CfBad9,450.0,0.0
0x6EFdfd3F08d60a37033C2bb8f26a49c9728B7b09,100.0,0.0
0x6Ea4adb7e97493eE43a493E764ad0875a7560940,767.0,0.0
0x6Ea5347DD71df764D910B9ee1e5f747fC83119F0,440.0,0.0
0x6EaBe2ff4d571ed02bB6e5a775FbB2d177D5C394,598.0,0.0
0x6Eafa5BC655Eef291874bC03bD70Dcf8Cf0e3A10,440.0,0.0
0x6Eb5De23026B9717F698B1f38C7758e5a927B728,601.0,120.0
0x6Ec5d5F937bD642A6f4938E8dbf51AF98490b452,400.0,0.0
0x6Ed34DEBE6c9A48eC2B9a53efbf617569dC64EC5,38285.0,2290.0
0x6Ee635d660CC8c2afC6ABA183b88444f631fdD3a,400.0,0.0
0x6EeEd939F44f6cBcfF9662Ba16504438c7E37334,58202.0,250.0
0x6Ef880b272b497620EA44961560ccC19cE9e9720,490.0,0.0
0x6Ef990ba91c9c25300bBe24ab10DEd4E693cb138,17604.0,0.0
0x6F0359b298B6a012F115c1A2f0beb9FB260727F6,400.0,0.0
0x6F08d66d0B3Efa2FdBbE5F9DDB805d3369D8f1b6,64909.0,16911.0
0x6F0F7cf46b614dA0607c50A9cC2dB2Ee8d1717A3,586.0,0.0
0x6F159822E69A620465F6364616326B544fE3b81f,968.03,150.0
0x6F16BE665ac5a695E7b2E2De43480DF684a85ea9,90.0,30.0
0x6F17ABB0B50461aDa5ecEAB30a38C1cF0Edd4551,400.0,0.0
0x6F1CC630f392dcB130c9Ff169efd19D384F49536,2656.0,0.0
0x6F1ba771930d06a8FD60D4FE88Be4B3Cca781774,30.0,0.0
0x6F245A65276632bf3bc3aC2d4f833F497FC64afe,500.0,0.0
0x6F26055bE56544891145609A300063EF82eA8460,717.0,0.0
0x6F29447851ba5713B018A6eC25e30126F72b428D,24548.0,25034.0
0x6F2CF9037E6d21d7533478127Cbcb622EE8c9C53,400.0,0.0
0x6F2EC121E953F1C0Ca059EB2DD99d2679B60c87b,450.0,0.0
0x6F35bcf08513661347ebCA26Ce46973D357BF185,500.0,0.0
0x6F36B5411801Cc7cD0DDb4617B6472F531ba12f7,440.0,0.0
0x6F40fE7Aed12c8144571A4d8b672f2d5fDf4aFC5,800.0,0.0
0x6F435996001Dc5EBbA708Cead20E650710A6c342,100.0,0.0
0x6F4559b2405F80855D70BB7721Ec155848cAE369,400.0,0.0
0x6F459BDbAfBc592df09050b5D0C470E19e750a24,2930.0,7170.0
0x6F648719e12ECE73Dd76029efcE74a219697a977,262.0,10.0
0x6F661004E46F477949714d2a8efF512CC4B0DCa6,11200.0,0.0
0x6F6EcA85F1b317F7d616134e65373a14f1133080,4265.0,0.0
0x6F7fBDC2A3B553CB130C66FF22eD8d5e5257FB9a,95987.0,45935.0
0x6F81068F2a1441952b5E1bee47Ae8A3B90d2d33d,60.0,0.0
0x6F83E0Df2D6564e46E09d32FeD0cb52F8F9B2668,40.0,0.0
0x6F84bA7974a141D4f4A339A94652fe6199F8658e,506.0,140.0
0x6F87684E80e83aD245fFc63CCD34afa9f5CAD2eD,400.0,0.0
0x6F8ab65e614BEEe6D943052A29B00D3B1f79be3A,390.0,0.0
0x6F8b7aA07FA397D1A556bae6A7687a9F350F8814,11.0,0.0
0x6F8bECcf63D0519477cC6dE920cAf3dAc91421A7,400.0,0.0
0x6F8e3fCDd9B471c81Ff45C13bDF3Fa41700BE947,440.0,0.0
0x6F9deC5E7f15b94b2Bcde392172d2E616DcaFA79,524.0,0.0
0x6FA892e1380EDF2Be6Ef4A84663810E7D82DcAE9,885.0,0.0
0x6FB0A4D2420ADbc56410a44F8CbBD43162129198,504.0,0.0
0x6FB7CCEEd560BAdDb6E91537626f1E20b4Cb8199,3930.0,3600.0
0x6FBE2002f8784FAB6600048EE50b2604CC2ABa7B,270.0,0.0
0x6FBd48eaC068bFDBc9d65EC75fBf3FC690Ed4993,440.0,170.0
0x6Fb2ba33514Ef2bDEb372c5Dd3D96678cD028F7D,440.0,0.0
0x6FcC688A060Dbe1fE0A4369FBE3D12ea4786111d,650.0,0.0
0x6Fca43C558A41eDBD2e2e0C559389B646C7984F6,601.0,0.0
0x6Fdcf86798259300F67B1A47D167e1B87fe64CC2,912.0,0.0
0x6Fe16c752ce3372aF6B8fa87479D24FE5A14031e,760.0,0.0
0x6Fe3c8D75adC0a3C851dDc2b6FD6D5Ee5Bd638dC,960.0,0.0
0x6Ff1772Cde327F2D5b2442Ec1fc9Eca45Aa40F5e,460.0,0.0
0x6Ffb7F56808dF61f807e3a270bF3D9c71C6be8cB,574.0,49.0
0x6a0122b1D689c0937e240410692675263C4c6dE3,117968.0,98380.0
0x6a02aaFb6581f3d4b7F3e4E7fe72715Ce4A70ECa,400.0,0.0
0x6a0385f727Ff4877654D58b1530fDfd2A51D1CE7,400.0,0.0
0x6a0564e4fA5Ed40d2F2Dc51052B93503d2EED35B,400.0,0.0
0x6a068039260E48584c0685eA8A2A5f248D8303e8,400.0,0.0
0x6a0AbC8C9D84bdcA0e0CA90cA1AC5e46d4c899d9,480.0,0.0
0x6a1c0D3f02340447E5A779f9a15060C1608e47Cc,15290.0,0.0
0x6a213900E2F93d6C2e5304A71BFb872Fd4249697,400.0,0.0
0x6a274c3BE791c533eC519f6bC232C0e0c660B346,15160.0,0.0
0x6a2BEFBAc9786393f6aDc615977fE2813bBEd4FA,505.0,0.0
0x6a2E1B621e0a6b484e5b62D880903dd9f86E8455,1338.0,0.0
0x6a2b317aA3d4ba0205C9df501efB188cD98ADcEb,40.0,0.0
0x6a307035fa4667F22153503c7D883fC64164d5d0,150.0,0.0
0x6a3c16198C98a614a016304B4Db3FE8EC32Cc83b,797.0,0.0
0x6a3da80aB14c1dab996a548aD4CF747Bf21AF7F6,1500.0,0.0
0x6a415FbE774Fb2e714d217C774Aa4FA17Fd79EFC,500.0,0.0
0x6a4C8cC62DEfA030c1390C11f913897D8ac651a4,400.0,0.0
0x6a4D32E561263108957ECDFd9bFAbb614290441C,558.0,0.0
0x6a50a0ce29E061dbf57eE29A8EA4c1119CfCf6c4,400.0,0.0
0x6a50d56F18956943Ed16a531739e881cFBbFAc91,400.0,0.0
0x6a55e2c78F840EFf3450FBB08aC46043143A9f81,66692.0,0.0
0x6a5BABE092f2bc90F4E7dF3Bf1216C8f3baDbe35,102.0,0.0
0x6a6919ec103D7E860F1508F0A82fa323c3f9bde8,400.0,0.0
0x6a728E5fB026635BABeca5cf59152f677a0B7A75,561.0,0.0
0x6a74331094d0de8Ed64642fCC8309080aFF0B0c9,400.0,0.0
0x6a7E45A4A8d30f52D031A433069F4AEF6DFe88a0,8279.0,0.0
0x6a7Ff60Bb0306c9C7127D9B3F80A867078491525,340.0,0.0
0x6a8DADa99A5857c3FDe6B1eB5c749911bd2d444C,230.0,0.0
0x6a951B11Df6cb7b8a77aF672E4866F8Ab9D25A47,438.0,0.0
0x6a957619771172A724c5E16AaE61F48B04efFa0d,14604.0,0.0
0x6a98a0f7502148c330db75d1aaE04C399d1A6Ed7,360.0,0.0
0x6a99F33A840E2894399aE736711AbdE861207B00,20.0,0.0
0x6a99caEACc01eF013E32A490298DBaE3bB5035b8,584.0,0.0
0x6a9Eae15d5f8Fb7574Bb97281c29d761CedC4E0c,400.0,0.0
0x6a9F25A844E613e3106378144F58Fc3e7d34c0d4,400.0,0.0
0x6aBCbec4ba76100b412FfF1B09EAc05e11D5CE1F,400.0,0.0
0x6aBdc1abE232366EB01592011392C861Efb62431,305.0,0.0
0x6aC3b139D5E632b198331C891E154e433373dCA0,6915.0,0.0
0x6aCd675037D5313Fe58aC8B5667fE6E5fe46860e,500.0,0.0
0x6aD036aDcBFbc2920cC98B4935225d2Ca40EA602,80.0,0.0
0x6aD2cBC3DCC383Fec9ff03C008FCD63fBd8A53ff,605.0,0.0
0x6aE06A3eb6b66fc77C7DC7Ab3a23a7afE3d3C8E0,2250.0,0.0
0x6aE81ac157D7524BA09EC89Dd57d24F0fBffF9BE,10.0,0.0
0x6aE9e0Cb367Fad613856882aef4AE3C85042b0e4,830.0,0.0
0x6aEd14D7b2DA176f7f01A7135A6D95Aed6B90962,404.0,0.0
0x6aF6d77a4a6c4c08aB576f172D8CeC7ce42e3716,504.0,0.0
0x6aFE6A3324269E58253e611f41898c1Ee3Bbe313,2690.0,0.0
0x6aa89fdAacb624bA1bEB2aFA8ae5A4d607875571,390.0,0.0
0x6aaD10eeD7a9Ca2457E5955782348E1B5cc018fe,440.0,0.0
0x6ab0338fC9a3be166ECf1D6916ba177BFBDb1a3d,2000.0,0.0
0x6ad5f007C7D1EBeb64D52d384530C3C9fd9B4294,520.0,200.0
0x6adaEE87bAF550676Ff903E40db8136Ff406E250,444.0,0.0
0x6aeb4506c5333f85dFEd147c71f827c975bbb9DF,22771.0,50.0
0x6af25B261BfC22423D03DD5712C5C61A194E76F4,2000.0,0.0
0x6b0E0e054a8ceCA60a3a9a35Cc3B59EF31A0d5b0,629.0,0.0
0x6b1EE34774B9B7535338931073Ea70fff3702F64,50.0,0.0
0x6b1ccc877C91a52dA2ebBe551c3cDe2Da90AaEb7,430.0,0.0
0x6b1e31bA3B0eeDa73aA370a4b61A6859443B249e,191048.0,25831.0
0x6b2649fA073D4b0A7a69b7d38f4786c2d7710B35,520.0,0.0
0x6b26e7497129f6ab9D71D93fd9789C20663445F8,340.0,0.0
0x6b28a3eCce12F6FA774240EB02cAadF2cCbD0335,2304.0,0.0
0x6b29aa9E4acE4b26467379505e1c9168E92098c5,400.0,0.0
0x6b3245B82d385e054f6BAA822d3bC8d6E13Bb88d,14130.0,0.0
0x6b327e5B7e734D49bb4f1A559337562Ce1146Db4,485.0,0.0
0x6b3357034991A04B8479C88D2cfff7baC961B39b,500.0,0.0
0x6b37529fC15da8039fc6727cE17b28071527edbd,410.0,0.0
0x6b3a8800915A9190d108766793Af0D666e305a2D,654.0,0.0
0x6b3e36e35B4854fBFeca4De274c4cCB5347cf9bA,126.0,0.0
0x6b40e6d0ac32B2A4C2A2E4ab4F12d4115A9Ab7AD,575.0,395.0
0x6b450dE922426D4771C269856d170E90c8aEFAe1,830.0,0.0
0x6b48D84Ab52bC8FEfd956614a7De5b2F87ba4bb2,578.0,0.0
0x6b4915d588e560926feBd38ce0Ae3E516c60E003,590.0,0.0
0x6b4e1530767fADD70eC803AfEDf52B4F3B4c898c,502.0,0.0
0x6b52c830B1D0a98d300A0b9aBe57B9743e0291B9,35716.0,5351.0
0x6b541895a5612970dD3c189dFB972d1eB9620cD3,430.0,5.0
0x6b592cc325A673Afc0773fA80a2f8261BBA8369B,400.0,30.0
0x6b5D67DfD63eab73AcA5e56f0c38f2fbF6a358E2,642.0,0.0
0x6b5d5EC5b10816467C5e5D38f32315681df61C8f,440.0,0.0
0x6b617a5ac3670c75214d1EC69f84cA2B4Bf1a3b2,400.0,0.0
0x6b619d2E7714d5f7c44e6C0c3F5A5576351A66f8,400.0,0.0
0x6b6954bA585f9231DF3B2e8B1DA18E9E7CC2e09a,400.0,0.0
0x6b6dbb2E6208b244315Ed1E51BDAB5cCfE1a5718,3264.0,0.0
0x6b81B11E4EFC67B0B95DD29277B2a5dF5689Dde6,507.0,0.0
0x6b850d754a4120888C8814e55727066557104685,529.0,0.0
0x6b8572af0469359961db2f19C8660e537F601951,1864.0,0.0
0x6b872A0696f7d6a724De6702ED79462BD7988848,10.0,0.0
0x6b8B51899421A9Ba12e8EA4FBaaf0e0d42646b1B,400.0,0.0
0x6b8C4fe4231397e1Df0d0e587dc30D8DE10C59b4,600.0,0.0
0x6b9b2d0Ed2EB3F86f00A42162467082bEf33A144,18876.0,0.0
0x6bA584D00D60D379403AC66D07B89a2B784e933a,400.0,0.0
0x6bB25810dBe7768E03a2495b360cdf6BCBb7F2fc,1.0,0.0
0x6bBA6c19705911909045f51E94EA65C478c9824A,20.0,0.0
0x6bBe4A2592E47cF28e79Df93484dBD813E03e0dd,440.0,0.0
0x6bC4104b34EC28F0Ca6B2585B3214bC3522CF40E,548.0,0.0
0x6bCA84246ecAB66750c266a0f2B6b1920d92B5d0,12010.0,0.0
0x6bCd5C6E07026DEA9d5b1807F26C84315B7B499B,450.0,0.0
0x6bD70a61a36AeC4362302b57B9cab2946128F0BA,430.0,0.0
0x6bE643Db05DDEBb5644726E6b4C4B8b73018F5E9,2000.0,0.0
0x6bF06aA77470b173DBc25A793406fc79Ae423E2f,400.0,0.0
0x6bF91a4C72ab1733C45A4f876fDF9EE8e587176e,400.0,0.0
0x6baD0f3f6951c378f0b366634268F07f89029c2D,3188.0,0.0
0x6bb98bd2A01E98c30Ef2cb425EBfEd28C2401F9A,471.0,0.0
0x6bbCdb4c1f0437aA9D522ecF4EA669af7cb3c528,500.0,0.0
0x6bcd5C174f0B5f127A3690E063079806c369F641,460.0,0.0
0x6bd67A3B4481837A2465E324C4FF5AC78e74934f,440.0,0.0
0x6be3b91758A12852A5e8B358A8D73491B8560307,789516.1,26650.0
0x6be77B320C48e136d529b918176c77e9AF3a33F0,7640.0,100.0
0x6be7B77425F64C07B3B51Fc1c34A2c2f25631baE,400.0,0.0
0x6be7b29eC2e54E185f35BA0268a0fE23A2b02e4C,15330.0,0.0
0x6bfeeD6030AFb3b1b44f61b5AA64eC32A2Aa8fE8,70.0,0.0
0x6c06eBDf2a66692742226363689adAaEa1bA8425,1085.0,0.0
0x6c0BbFE0E009E7b54c2C9885472f0c3cB219F9bE,400.0,0.0
0x6c18939b1d804a74D483A969417bE82F582EFdc4,400.0,0.0
0x6c1D4FE785b3f6d595aa5343071a5C4980A5DA07,41430.0,0.0
0x6c1fA5F0EAA53EC6f5E71d403734EaB28BF99519,474.0,0.0
0x6c2A452222C31eA1C40E8d1f418af24a9df11d01,385.0,0.0
0x6c33aA66AdDbe4B7aAde2C0197e1D29DA9Cb4Fc3,380.0,0.0
0x6c3E50D6d6c30F7A89ef660fA610380C0E9812A8,63200.0,0.0
0x6c46D5e88F3D3B0c25d5f3dEECdF9d0538af5f43,1816.0,0.0
0x6c47a803475a76053636D7A5e5bA6eA1d5AA2a33,400.0,0.0
0x6c4882D78F7C187Fb9D83C6C35E642a4C8F45c29,400.0,0.0
0x6c4E430287e5103f2c8A81ab8A9f4Aa578178Bfb,1870.0,0.0
0x6c4F570F5CAcFE36B0A8418E2F59B1180CCa2083,400.0,0.0
0x6c4f29e2371bD2Ce2EAAbb6BAc2fB4AE360F6af7,370.0,0.0
0x6c512D664E8B1832FcC9FB226696ff8CfdC4dD31,470.0,0.0
0x6c54dAA7EB335D98Ae33a1CA0Dd0D0288d6dE817,100.0,0.0
0x6c5ADdEf31Edb959C0Ec3C604a14861621fa86aD,20.0,0.0
0x6c5aa53526C3Cfcc79BFd667751FB86d49E83ca9,515.0,0.0
0x6c5bcC30Bff6A4e561707a30E9E2a425f1dF4837,360.0,0.0
0x6c62FFbA43197EA63bdE495e7AAa08d7ec84C6bc,568.0,0.0
0x6c66C6F43196F6ac2663F270c3C2B37c50E2edf9,13800.0,0.0
0x6c68E6e3Bb5Aa28Bb714D8524FD05Ec079D24F8A,111587.0,0.0
0x6c6f9B4f9BA4FDd7BD30cA615F3ef8a914086Fb5,400.0,0.0
0x6c70773A788a7E81BE6C5e026F3238b98715C6a8,13531.0,0.0
0x6c711C3B9c72a1161164aeE7bd7848DBD555062b,544.0,0.0
0x6c7815895443df9f2397A30377C4934F0caDe279,400.0,0.0
0x6c7C79E892160bFA8803Aaa625E1E4280c23c14f,400.0,0.0
0x6c7Dd5703a7Ca864fc1860F937f1AF6E2381888b,400.0,0.0
0x6c7E2FAd3eB09AC399044e6e6763c915e1037f63,431.0,0.0
0x6c7d2910162b3052C25546774fa019ffA9CcE298,2029.0,0.0
0x6c7dbC28Ca1591fC37ee3e8fC2C72A9727A940e9,50.0,0.0
0x6c7eB650197C54b5B11bD517d46b0B4700DCfcad,400.0,0.0
0x6c7eC1515f1A00e35e33b92fCd62a9d707Ba8Ea8,100.0,0.0
0x6c8036f5043b3a181329c100c4C061ee97F975c4,50.0,0.0
0x6c81bDD095c7543Cc8BA4004EB0BD20102c85f6B,1628.0,0.0
0x6c84c3578B042b1260AE22177620c22C5dE9d06F,400.0,0.0
0x6c94f7bcE58f7FD6e9e8Bb6010Be550dA88aDF07,440.0,0.0
0x6c98c8e7a90550fE9bbeC018B315ABe641A106F1,913.0,49.0
0x6c9C5417F7b5F5a8c9D96F21D6B4D433029D4df5,200.0,0.0
0x6c9E1B4FEC9ba6aAaAe68061Df1e601cb1F63D85,490.0,0.0
0x6cA03e3591Df90BCb15241d410A39bbf4d0bBfCb,915.0,33.0
0x6cA0c4533c24916d747aF5B59B854cB41c12C6AC,525.0,0.0
0x6cA572958d7BF99903297AdA089A8d65E85E0B80,50.0,250.0
0x6cA9e0A7947B978dC72a472DdB50072148b2F9EF,97063.0,400.0
0x6cABd160f3bf2Ea7a0cf52f718fd26b51C0c8849,420.0,0.0
0x6cB1523e6FF7f6101F953Ea36FED300ba310d080,400.0,0.0
0x6cB8c11915Ff620CC30a78251a70aF0234aE613A,400.0,0.0
0x6cD592F82E84a08F4460b6CC0B06305a2ce44643,8035.0,0.0
0x6cDa878a60eAF4F4Bc2F340e385079fb0476925a,440.0,0.0
0x6cE1174206dF5c379730770dC6C5dbaaE9E3AF14,20.0,0.0
0x6cFa2794E6b69873E782cA6bA503F766d223d9a3,7940.0,700.0
0x6cFc556D904c13287969e592fff74f4a06F127D8,230.0,650.0
0x6cFca843Cf85cD6aCD68C9D380CfaeC038dba587,400.0,0.0
0x6cFd1678cc7A41Af4963A05e9F1F4480A6baeE9C,400.0,0.0
0x6ca2601aD1aD64CEBd23e171C3931E4FfA851D58,400.0,0.0
0x6caEb06a132A0E499784849e4b398b58d474eAeF,471.0,0.0
0x6cb3838d065A2cAa51e21F92e87ED85026e506E1,828.0,0.0
0x6cb6dA4cB146CfB5131117946f1Da49ca111505b,8880.0,0.0
0x6cbb4497c65075c0AAB42C2A1090aBbB3D620fA9,100.0,0.0
0x6cbe51ebD4F1f02291d896933dD7307CD8e9753F,519.0,0.0
0x6cc34db90C10A5696149aF14B5c6c6Fb217EAD18,499.0,0.0
0x6cc52800F957EF4667517C03c2B9951a45b14722,440.0,0.0
0x6cdD752c5da1394e6306B092BD62273Ec8b34A25,380.0,0.0
0x6cf6851239C5f764a6A859f4e3585f392fb81783,40.0,0.0
0x6cfda4A22dbBFf019D8BaeD403a006a7942A19b9,400.0,0.0
0x6d016A17eb3Bfbc32b4A79E05D82A70FF8B35e1d,457.0,0.0
0x6d052a0A1Fd5E61D1D56e0c762E7Ba056fe50a5D,200.0,0.0
0x6d0e068Fcc7C9f023F752786ab5ae6779C2Be835,2625.0,0.0
0x6d1007b143Fcc93FEb114CB1fc4Ffb404eCb1284,658.0,0.0
0x6d145C998388638bC1D48f27A5A14b23E7B3A06d,25.0,0.0
0x6d1FdA511d41C44213C162dda572F2d77Ecbc4FD,50266.0,0.0
0x6d1d9C47dB5B4b8B328a0dbe3856d74087241Dad,400.0,0.0
0x6d275769306E7d875a33289b66Aa3952A79Bd011,587.0,160.0
0x6d2A6100A9F3c2614985cF23cEf48d1ff5826700,950.0,0.0
0x6d2B6901cA0A53559C182256e88E856b23166a38,1300.0,0.0
0x6d2acf18ACeD929F3749E6d4e2C524B6945685f8,120.0,0.0
0x6d2fCf1B6920893bAdc61dAAaF9530A72Acd00F7,420.0,0.0
0x6d312A17e01CB9d2B08EfA626064930f6fbf52c6,100.0,0.0
0x6d319fadF34A82769299a90f3b27c4D18238581f,400.0,0.0
0x6d31a9919fA15188FB84B83323EA446CCC48952A,639.0,0.0
0x6d31c9140BddEc13Bf17532692bC9080E2619213,517.0,0.0
