consensus_community_id,degree_mean,degree_std,weighted_degree_mean,weighted_degree_std,clustering_mean,clustering_std,betweenness_mean,betweenness_std
40,6.05,7.66928606311883,1452.55,3202.9883718578203,0.47280629643161615,0.43828156246375166,0.03805668016194332,0.09740710331634922
41,3.4210526315789473,5.674178492497624,1322.6842105263158,2546.367960345418,0.3425689223057644,0.4514067616531511,0.014323534060376166,0.0425194680740344
42,2.2162162162162162,6.06508740953379,45.24324324324324,122.592460663009,0.0,0.0,0.004290004290004289,0.022878978843439934
43,8.628571428571428,8.808704632970977,2932.6857142857143,3978.863928689345,0.5401099151475091,0.3859231003588549,0.027552839317545198,0.07303046703522073
44,2.0,4.343577634469846,716.9032258064516,1544.7805530201524,0.043118279569892476,0.18739329899057514,0.0001853911753800519,0.0008444834284039772
45,3.5172413793103448,9.140259021240562,536.6206896551724,1402.247619609143,0.0,0.0,0.028325123152709346,0.1525354563597211
47,3.7777777777777777,4.7472041995703425,75.55555555555556,94.94408399140686,0.0,0.0,0.09272875816993466,0.2359573655104838
48,1.8888888888888888,3.7712361663282534,94.44444444444444,188.56180831641268,0.0,0.0,0.0,0.0
49,17.77777777777778,9.93245159923983,8708.444444444445,14550.986985817763,0.725071225071225,0.4045421764826465,0.017769607843137254,0.02815962081636288
50,2.1176470588235294,2.027386030741817,416.70588235294116,534.672302058219,0.0,0.0,0.014950980392156862,0.031768573127575174
52,2.1333333333333333,1.846489590960049,2166.6666666666665,3175.2202773231043,0.0,0.0,0.01172161172161172,0.02206289212470153
53,1.9259259259259258,2.3357740592446983,689.3333333333334,1003.5667161908838,0.0,0.0,0.0010826210826210827,0.0031301553507399617
54,2.3333333333333335,2.6742316936860857,1055.5,1790.4852313371268,0.1574074074074074,0.32724518735188174,0.007575757575757576,0.018112816725374944
55,2.9166666666666665,2.93282274871195,792.9166666666666,1700.2090131527348,0.29298941798941797,0.4332864162020392,0.0026350461133069825,0.007988830615698684
59,1.8181818181818181,2.7136021011998723,663.6363636363636,996.0147863086443,0.0,0.0,0.0,0.0
60,1.8,1.6865480854231356,590.0,587.272414547873,0.0,0.0,0.005555555555555555,0.01756820922315766
61,1.8,2.5298221281347035,704.0,989.4914518748171,0.0,0.0,0.0,0.0
62,2.9473684210526314,3.407078973916355,281.7894736842105,380.97514922562254,0.16541353383458646,0.337975394607654,0.008771929824561403,0.032721517077906215
63,4.0,1.8708286933869707,80.0,37.416573867739416,0.3259259259259259,0.3277777777777777,0.05357142857142857,0.05747015332537951
64,2.0,1.0690449676496976,45.0,21.876275473019362,0.2708333333333333,0.45371045238475016,0.01488095238095238,0.028279403313462396
65,3.5,3.3065591380365986,441.875,606.0689592227384,0.12797619047619047,0.340609364564489,0.02886904761904762,0.06006971887921792
66,2.2857142857142856,1.4960264830861911,128.57142857142858,85.91246929842247,0.21428571428571427,0.36911161759471384,0.08095238095238096,0.09786071518602128
68,5.428571428571429,3.3594217189442417,820.8571428571429,483.67255747782804,0.6904761904761905,0.4130797993547017,0.11904761904761904,0.22098863960841703
69,2.0,2.23606797749979,1130.857142857143,1375.2371224109472,0.0,0.0,0.023809523809523808,0.06299407883487121
70,2.6666666666666665,1.0327955589886444,384.3333333333333,351.49604075532153,0.38888888888888884,0.4906533814626582,0.041666666666666664,0.049159604012508754
71,1.6666666666666667,1.2110601416389968,76.66666666666667,55.73747990954262,0.0,0.0,0.025000000000000005,0.061237243569579464
72,3.3333333333333335,3.265986323710904,166.66666666666666,163.29931618554522,0.0,0.0,0.16666666666666666,0.408248290463863
73,1.6666666666666667,1.632993161855452,83.33333333333333,81.64965809277261,0.0,0.0,0.0,0.0
75,2.0,1.6733200530681511,299.0,201.48052015021204,0.0,0.0,0.03333333333333333,0.06055300708194984
76,1.6,0.5477225575051662,468.0,466.5511761854213,0.0,0.0,0.016666666666666666,0.03726779962499649
77,3.2,1.7888543819998317,128.0,91.21403400793103,0.0,0.0,0.26666666666666666,0.3836954811073779
78,1.6,0.8944271909999159,283.2,330.4681527772381,0.0,0.0,0.016666666666666666,0.03726779962499649
79,2.0,1.0,100.0,50.0,0.0,0.0,0.11666666666666665,0.16244657241348273
80,1.6,1.3416407864998738,480.0,416.2331077653482,0.0,0.0,0.0,0.0
81,2.4,2.073644135332772,148.0,127.35776379946375,0.0,0.0,0.1,0.223606797749979
82,6.8,1.0954451150103324,1531.2,566.4403763857234,1.0,0.0,0.05,0.06846531968814576
83,3.2,2.6832815729997477,220.0,189.07670401189037,0.0,0.0,0.2,0.4472135954999579
84,1.6,1.3416407864998738,500.0,445.8138625031752,0.0,0.0,0.0,0.0
85,3.2,2.6832815729997477,64.0,53.665631459994955,0.0,0.0,0.2,0.4472135954999579
86,2.0,1.3228756555322954,411.1111111111111,468.2265595960049,0.0,0.0,0.00992063492063492,0.020185505902158535
87,2.0,1.3228756555322954,411.1111111111111,468.2265595960049,0.0,0.0,0.00992063492063492,0.020185505902158535
88,2.0,0.816496580927726,6.5,5.32290647422377,0.0,0.0,0.16666666666666666,0.19245008972987526
89,2.0,0.816496580927726,85.0,54.4671154612273,0.0,0.0,0.041666666666666664,0.08333333333333333
90,3.0,1.1547005383792515,28.5,22.72296928953902,0.0,0.0,0.3333333333333333,0.3849001794597505
91,2.0,1.1547005383792515,800.0,461.8802153517006,0.0,0.0,0.08333333333333333,0.09622504486493763
92,2.5,1.2909944487358056,195.0,97.12534856222311,0.5833333333333333,0.5,0.041666666666666664,0.08333333333333333
93,1.5,1.0,425.0,327.8719262151001,0.0,0.0,0.0,0.0
94,1.5,1.0,250.0,234.5207879911715,0.0,0.0,0.0,0.0
