user,motif_type,peers,avg_time_gap_sec
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1383892.199536
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056')",3286472.0120165003
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8')",1773718.4461955
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",1906691.4723875
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xC10fF4f7dA801a365a75516E9a0763F82333E6F8')",3082445.141883
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xCf5A5451a91786123738e0F983b1Cb7202245601')",10330280.3635175
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x0E99d58DcBD24Caa1f84F35bCAa8BE04b910FfcE', '0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E')",7908402.9061545
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xcCB071cd1A5395Bb187351007982CDF97ca24d5E')",7908485.3801745
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xFDE7c5044d6528f6292fAa8DC278102679D3813e')",7908510.73008
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x213ca698cAad3665f1BEB601Ff941e245DB966B6', '0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E')",7908571.6372085
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xfc796aC7C170E9f9168Ecf3d83DFeCF179942176')",9889266.1398725
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",1176837.52669
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",3419629.1892224997
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",4549231.256635
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51')",7056754.160333
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x653d0dFA525284aF1ce89a70Ca33509856811f90')",7056774.245628
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x5B1970c0A322b2204f4C97577E42A4719c45d14f')",7056792.9924155
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xDc5cf73DE7Cdf1915FdAF2f7aD0748A0F9f5f2Fd')",7056849.9449325
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a')",7056871.3308235
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x6e4849e49c250063546280a7232548248DD858b8')",7057011.5799360005
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x33aa1773334c197B76bEfc74602Cd1dba6685C22')",7057034.317659
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",7057061.3462985
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",7057101.322590999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x777c6229Ac75BF3B1d262A47e5FaafFF261A6C7d')",10330085.637028001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x42f74366cBa1D2107fe8DFca7eECc8f5d3f7cE5A')",10330111.51436
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x564962B6EA0aBA279Ebc2410B906a37948a86357')",10330240.4032645
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x4ed702309Ff5fF51Fba9d4cFE3bba2704B86049D')",10330314.570502501
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xA74eD1e697027493b31567db68c30a8305FF4068')",10330330.041816
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0x809358E3bBE1a2d1Ea6B96707726f1A8Fb24478F')",10330347.139175
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xCbCDFf1F8E2a6bb869f6182957DBbA3A9c6e87E7')",10330363.907238498
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",2023542.8089704998
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",1177720.6858474999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",775290.9472775
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",431807.8548575
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",1522639.005218
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",1309422.527042
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xC10fF4f7dA801a365a75516E9a0763F82333E6F8', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",440898.2001145
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",2857667.742846
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x474230A6C686Cf9A3a0dc3CF629d64Bb6461F6a9', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",2286395.337254
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",181364.5568625
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xCD883E5A056670963f11446B16eD06Dc864b9940', '0xbfA95c2D69B5a3E4b2BDeB473A326e31A893b5B7')",5845808.7359475
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",1030281.9513360001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",726905.1714385
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",1425461.0370665002
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",1032351.771617
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x42E9DA95DAD2D17a4F3aB627Ce34765955498753', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",7992360.8389075
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xD0633683ECa044b9Ba2c8946d3187195100b5002', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",603511.0396705
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",209228.9219985
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x409ffdaAA24902490563539Bc7d9a64BB2EeAeBf', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",225086.27042000002
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE21fa4119fEE3d5ABe4b677444a7797c843Af887', '0xba13192feE8846862ff4c356447516770eFF14DC')",2239329.6210405
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xCc9c78C92f796962a1290e423Ba72f62b5dF31DC', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",356.84447700000004
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x9e163f83a095Df6e64F4983dA70364d219bE428e', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",781371.2824815
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE21fa4119fEE3d5ABe4b677444a7797c843Af887', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",561722.365325
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xC10fF4f7dA801a365a75516E9a0763F82333E6F8', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",1423352.7917265
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x998e6cFb59C5c464115FCF34b8939bca877cCCd0', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",2636666.431541
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1615228aB5605D3ac1C1bFd6DfA9dc3421A3e0C5', '0xE21fa4119fEE3d5ABe4b677444a7797c843Af887')",1818029.6243815
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",902945.3859194999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1388060.607849
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",1127393.534161
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5166B262b5517df1069382DC71BeF210906cF378', '0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a')",1029321.2148150001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3019532.9728045
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1615228aB5605D3ac1C1bFd6DfA9dc3421A3e0C5', '0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a')",1845149.0407719999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x474230A6C686Cf9A3a0dc3CF629d64Bb6461F6a9', '0x55A6a9c8f39B15E23Fb63f11E0712248C61Ec83a')",3536355.5270209997
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xba13192feE8846862ff4c356447516770eFF14DC')",1859627.174797
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1520725.13633
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2545479.3381085
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5166B262b5517df1069382DC71BeF210906cF378', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1384232.3080644999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x42E9DA95DAD2D17a4F3aB627Ce34765955498753', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1380589.530338
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xD0633683ECa044b9Ba2c8946d3187195100b5002', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1566812.653247
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1857419.7786100002
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x409ffdaAA24902490563539Bc7d9a64BB2EeAeBf', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1774045.512946
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4550097.1619865
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6238bFd4F889aeB141302C90F372696017F40bA2', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1956807.8077395
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x9e163f83a095Df6e64F4983dA70364d219bE428e', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2171803.828935
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xe871d38c39631b2032A06ab18bBAE28cA5669200')",2301468.1398085
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",2384673.1109015
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x06757d7eeFE1B9549763E946b6A8d2d7C2A0aE0E', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2783811.5965250004
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xee7355AA4e38f782C5b53F13032bC082Ecb5758E')",3155825.1690475
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",4805222.161355
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x998e6cFb59C5c464115FCF34b8939bca877cCCd0', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",3468418.4027175
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xCD883E5A056670963f11446B16eD06Dc864b9940', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4539329.493235
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xc050C8A46Ac3b380E76a3452ac92f7B429a269a7')",3984864.7619725
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xCAb5bA69f2491C6552bce6548514a5f84AC19b3A', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4597951.159294499
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",5181873.044693501
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5181905.6591035
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5c5bC542794ddAde6018f3Bea23Cc1b16Bd90e62', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5181956.155935
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xCf5A5451a91786123738e0F983b1Cb7202245601', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5181990.4461525
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x7a971136258CB2ed880f78Dc700711180E74D366', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",7556906.311530501
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xF5a8d13922e88464D78FdCb76a0Cf6Ed8111E901')",5182049.691577
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x474230A6C686Cf9A3a0dc3CF629d64Bb6461F6a9', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5321963.9130615005
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xe6D8BE733C880A0226A9481c3717b180EA82746B')",5398935.126734
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x2DeE10df7b4F2af53884118dBca2bA8f649098E9', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",7044771.8656555
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x944b60369E2049283dBBe049CbD979802f555f04', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5721075.3654445
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5758163.5850265
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5758192.932405
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",7042919.9882575
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",7043566.9273230005
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDc5cf73DE7Cdf1915FdAF2f7aD0748A0F9f5f2Fd', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",7043429.726280499
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",7043781.3111304995
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",6101516.154456999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",7043538.443078
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",7043215.504697
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",6698472.89811
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",7906427.943303
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",7906658.874955
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x0E99d58DcBD24Caa1f84F35bCAa8BE04b910FfcE', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",8389807.495395001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4d58d78994De27420F4A5853BCB609A6DA9dB743', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",8389843.167281
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xC095A98492C5B61d6dB12be51bc414aF5F5A7a18', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",8389871.421517
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xcCB071cd1A5395Bb187351007982CDF97ca24d5E')",8389889.969415
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xFDE7c5044d6528f6292fAa8DC278102679D3813e')",8389915.3193205
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6fe80Da02Ed3B80dA9Bb262661003D4ac769DB63', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",8389934.7739625
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x213ca698cAad3665f1BEB601Ff941e245DB966B6', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",8389976.226449
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5a0F4990D34EF0B6A470B0554456537D020f773f', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",8390005.729248
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x534314e29751336901419fB8f6122A44D0C3ffA8', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",8390026.7470925
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB419838D10815936929741F7f2970E6B9e897402', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9518463.800691001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x86918889815063EB13A0E2B2583209aFE48EeE50', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9518482.065399
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x64D8dBB6CAd651397E1C0608d88d90A07E2D387e', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9518507.559140999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xcb395f901f0175069a1AdC7c27eE0af439350309')",9518555.280333
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xBC7Afeb2695c296F5743e3De96e6a3B8a07926F9', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9518575.7927635
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6C032EfA02d3cB6a4E568c7A8db3e0eC78C0D0cA', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9518597.768994499
