user,motif_type,peers,user_count,global_count
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x04bE708c77e08Df65dF7509f09c9DBC7C251bee0', '0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31', '0xae3E6d0c1F44aA1752C910aD5433b302c3e45fF4')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4E1705588D550AD98c9BE0F554e1e8e0FCd2303C', '0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB58B9ec6Ef97846B3983c05F07dA83Af7F711B3E', '0xDBbE0a2f6Fbc182f5606ED66367C019a934C7a31')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC', '0xD81d02aA6f7bd710D6049911cf99BdCFeD0Fe874')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC', '0xae3E6d0c1F44aA1752C910aD5433b302c3e45fF4')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC', '0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xae3E6d0c1F44aA1752C910aD5433b302c3e45fF4', '0xfE12d9Dd83192D8EC212fc81c421E413D924D197')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x850C8FcdCD425F2FD6b40FfAFf1e39643F103e0F', '0xfE12d9Dd83192D8EC212fc81c421E413D924D197')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xfE12d9Dd83192D8EC212fc81c421E413D924D197')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74', '0xfE12d9Dd83192D8EC212fc81c421E413D924D197')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1', '0xfE12d9Dd83192D8EC212fc81c421E413D924D197')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xcDe03c1E7b06504d7Ff46F8e367d9417317934a2')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB58B9ec6Ef97846B3983c05F07dA83Af7F711B3E', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x33f50890b8517C58f7Fc68D4350e40DB9e9Cb256', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5c55B5c009B83a5D45A77470d961EBa58241809B', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xef268B1f236B5f9375762412F87b35B3449836D5')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5E3B4E2061F92dB791dB233e2Ad586Fa77ce29F6', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4e25299ceD284B3405aE814A2073EB484e8172a7', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xcDe03c1E7b06504d7Ff46F8e367d9417317934a2')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x07D23b89aE85b57BE51c438898dC32521BDf88a9', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xF7aE8130A2bBA290e9776EF25720602BeD94afb7')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xF7aE8130A2bBA290e9776EF25720602BeD94afb7')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xF7aE8130A2bBA290e9776EF25720602BeD94afb7')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xF7aE8130A2bBA290e9776EF25720602BeD94afb7', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6', '0xF7aE8130A2bBA290e9776EF25720602BeD94afb7')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xF7aE8130A2bBA290e9776EF25720602BeD94afb7', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4E1705588D550AD98c9BE0F554e1e8e0FCd2303C', '0xF7aE8130A2bBA290e9776EF25720602BeD94afb7')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x66A1DFD6Ba097dacD65F8775345906E9cbfB9d07')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x66A1DFD6Ba097dacD65F8775345906E9cbfB9d07', '0xD81d02aA6f7bd710D6049911cf99BdCFeD0Fe874')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x66A1DFD6Ba097dacD65F8775345906E9cbfB9d07', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x66A1DFD6Ba097dacD65F8775345906E9cbfB9d07', '0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x66A1DFD6Ba097dacD65F8775345906E9cbfB9d07', '0xce9F92f43407687da5131d807657228548F921aA')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694', '0xcDe03c1E7b06504d7Ff46F8e367d9417317934a2')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694', '0xd087DD9b84459079C8C1509ba36619Ff245b6198')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6', '0xae3E6d0c1F44aA1752C910aD5433b302c3e45fF4')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x2b40065cBAedcB64165769f243a7FE5d6A197c19', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x850C8FcdCD425F2FD6b40FfAFf1e39643F103e0F', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB58B9ec6Ef97846B3983c05F07dA83Af7F711B3E', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4F4E77A6BDEA9378F48d923a90c4FAE9c80bbd1d', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4E1705588D550AD98c9BE0F554e1e8e0FCd2303C', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xce9F92f43407687da5131d807657228548F921aA')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9', '0xce9F92f43407687da5131d807657228548F921aA')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4F4E77A6BDEA9378F48d923a90c4FAE9c80bbd1d', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xae3E6d0c1F44aA1752C910aD5433b302c3e45fF4', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xD81d02aA6f7bd710D6049911cf99BdCFeD0Fe874', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x07D23b89aE85b57BE51c438898dC32521BDf88a9', '0xcC4215734F937EbFa0DCe95f5cB8193D3A73Fed8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x5c55B5c009B83a5D45A77470d961EBa58241809B', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xefe73D9cDbcF240f563564b92e3F755B9984AF1e', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xcDe03c1E7b06504d7Ff46F8e367d9417317934a2')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xae3E6d0c1F44aA1752C910aD5433b302c3e45fF4')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x5c55B5c009B83a5D45A77470d961EBa58241809B')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x850C8FcdCD425F2FD6b40FfAFf1e39643F103e0F')",6,6
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x2b40065cBAedcB64165769f243a7FE5d6A197c19')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xce9F92f43407687da5131d807657228548F921aA')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x07D23b89aE85b57BE51c438898dC32521BDf88a9', '0x0Ea500264133226dEb742F3276508f9085EB1190')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x4e25299ceD284B3405aE814A2073EB484e8172a7')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x4F4E77A6BDEA9378F48d923a90c4FAE9c80bbd1d')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",3,3
0xC10fF4f7dA801a365a75516E9a0763F82333E6F8,cycle_3node,"('0x4F4E77A6BDEA9378F48d923a90c4FAE9c80bbd1d', '0x850C8FcdCD425F2FD6b40FfAFf1e39643F103e0F')",3,3
