user,weighted_degree,retained_15,not_retained_15,retained_20,not_retained_20,retained_25,not_retained_25,retained_30,not_retained_30,retained_35,not_retained_35,retained_40,not_retained_40,retained_45,not_retained_45,retained_50,not_retained_50
0xecE3f9Ca9D1Bb7bd6B0214d50684dBe916B01A5B,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xe61e3EC76C7455a5D53c6557b1DA329Dbe9BDc19,420.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xd81d5476Ee3AD72C6F8ec8CDE1400a423D57694d,5410.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xBa31Eda5A6d1A89a0be76a030fBc72463ee8a658,38.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x195b890f95fA3d27d40ec351E2b0d04643960Fa7,370.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x4D4a13b0c67a064766a87D21c0bF5eEaB30983Ca,1460.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x4290894d3fa3eB0173353b19177C6D3bE8EDB0Db,38.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x43072c32dAc2E3dC79dfdf64E37E277Fd277f683,730.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x0F67F8Ed47ED179C4FdDC0100E131f97a1E73295,38.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x547f7520d7Bef6EA8ccD2dD6DA7CD58C0a092C67,2690.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x6a951B11Df6cb7b8a77aF672E4866F8Ab9D25A47,38.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xd130578b6FEC6A51696C7912fa970B1BBE564f71,620.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x1A05b3820a97daFE52B611bf40bb6Cf79Eb2779b,6553.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x07B8d2828C97073316EB72d68CC0c890d1F6e6D7,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xb4B6EbF8c4D88F78d4A7bf21CAE4F36c521eCC02,1310.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x2923D5926C19A5eaB041C8d09D4f9912FF0eC92f,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xFb6af0755937DE67Cc2D593627a1A2bfFf19E5d2,637.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xeA716FE06c037EEBA09086e2eA7AAb347Ca77827,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x7CF33178D185c1178Fc4fD432a93b0F2d84bC1d3,110.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xcf241837360E63b31Af7f170690A12f3451823Fd,449.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x97c9b2442440F400F5b76b0ECe87c5E43a2Bd38a,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x5687370d454D1057c1b3F41b175A8BF96Ce4175E,710.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xD7cda98f627371Fe876a63Ce1b42322ace1c8996,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x3e9258ebb19DC7BBa4e410577E7852855Df56787,340.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x90B86037896FF192eda79610A23D3460a58CaCf7,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xEFb0C1a774A63F912A9A10e57C300E5D994C20C3,5175.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x1D1Eb46Bea2483d0E3D082db2eC81aFCBDa77581,110.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xa19b51C98eEBc8998194d4D6909c5E591389ca6A,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x7D8E81899f0Df35B714262D9744DB7bdc90De27D,900.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xCE51EC6FE2742a41D1dA60c6D6e6B891ABF4B105,330.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xD621660d6d40741011F49ADF4DE0CD987d339890,310.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x2857DCB9Ae3D8Fc80d0A71Be79458cDe982adA07,150.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x872ba5C3fdAd7A38fD705Cd25046f6A0a1Ea1905,64.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x89a9dd9ADC8dF63Abb9b21D19F8Ab166554B1246,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x3E7131aAd9AE6b9F6843D4810AF80656d857C2b1,310.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xa0d9EADe67AC842108fA0F2fec646aA6A1E0AD9A,248.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x52740A63bca24BEaaD2C3D9663D969a6ef940488,345.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x8f3F7F8586520d7D09Ada2dE13140827Afc5Cb63,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x5d53f3e71b66EEd047FF0f38e32011434bbBC432,340.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xc6327764bDeFD951d152e26d1332C862B887d5a7,80.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x6A355b0D3B32109DEd846a68A902783A92178542,45004.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xD84CBDc7355C9EF47BF322e246f8Cb9654374361,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xb0997600D227Ba553d5df641a685BE5208fC81db,825.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xdB6E19f312eD6e1db98C15Fba21F53b67Bf63801,113.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xF3d6A4d99ed0Fc91161dF886b5ddBb7bC96b022a,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xD1794cfff76a91e92c6d59F84215701be5ba8b07,310.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x574F829F5DC75e27D3a2E39b97a1D0Fe38549dfA,340.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xFa612141F3e55Cc35593eA839bDEC19527D1288b,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xE42163dC218612baaEeE879b818a64dFc792a938,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x7A084972045930CA4c88882D7D8a623e585663f6,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x0aFaFC4209201c68eA0E7f0830c6da0e84030851,150.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x3486c0831A68f587C8069f79bAee193b3a3EDce4,1000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xd47F9263Ca9627FFd174F8c977bd0E49F0Ab4bC7,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x9d51cc380c7C489eE64b3Cb188d6F2724F804DD2,1090.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xf9ac0c2c9de21DEdAabb8BDC5d3b3327274d8797,2378.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xA99B35cAD03ED705A0C17AD0B2D7946f036bFf45,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x924aF2F5631ec27F74485BcE4BB40D67F851D142,20.0,,,,,,,,,,,,,,,,
0x87E898122aedb4b7Cd7D387f7Ff55B16Da3E5948,200.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x4400A27aCeD33b731a560a2a8D76f41B3881cA96,500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xb29Ec7115cB9528Ec40d99F6615cF29c6294670d,3504.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x2f134A1b0d290923e4b846af6F4E0b6A87d8285f,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x10d32A898eECf02D046fee2c499964C942B6a5B5,516.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xbb232053225D192236db7163F38d166F6EBB49De,439.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x05EE586eb76877EF45Eadc5Ff782296221b52E68,240.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xe7a8607a02d731e46db783a4eBC918e43E5989dc,7040.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xC157981b73B617DE04916b47093B5d70888EDa0F,20.0,,,,,,,,,,,,,,,,
0x2a9d9624810327eb6d017191E13a67e741f78517,290.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0xb4c1CaC27eD99f013C4861594b582FCcBB539c82,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xfe74eb7eBB2e48f70F61d03721C21260334C25E7,1493.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x6Cb833E55103DCc79b2dE432Ac355B23A568313F,600.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xAfCC08F716Cd1f2CE46931fa9E69a2e6C0E630e9,2740.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x0B82fe3CbD63C4F0453A547D6418EDaa0BD7B5fE,200.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xE1e0A5318D42f541d24D2ad5cABDa2A4d5f2D167,5500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x40Fc1b4929597F4A250fc8afcd10649621D8ba37,418.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x017f3E534A103724a0573c6dc56Bf9129df00c1c,410.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x30f092A1Ca566B86D08822506B9f131F38AeA21b,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x887D90c452D3190A491c9f5EA5F5b6d5bb381Ea5,206450.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xd5f79C2F12De2aC2AAea8ca96320e91063cf9214,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x9772Fd193dA7a2280f21eA5f549cbf2e5Ed2297D,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x99508C5747EDeea9d15eD1A7C91Baf6d34D19dc4,310.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x1F627aFCBE863165481E184BD0D215Bb2e18699C,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xAE4B7249EAe447718875E96A75Bd915980083e13,55.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x66A954456907C7015D4C97a7238A1351655508b6,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x318ff88fA4FCF86aA2FF6A7A82cc525Ba781Bb54,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x9fE4Ab478Dd19145c7797706cF0a174706A137E1,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x7E4E43DD2404a6b4a50A6e1C2f794047262C9244,1210.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x0eCEAa3647d8A7992419435432467D3bB4E85e7F,290.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xe5071C74B47e3b65cD279770c970d5A8833954FE,260.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x7f544cd05F7B08df5e033D1174F3Ce3E0eC3c651,340.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x4c8AF6eec73C2ec26A63966AB1B430BA6e0907Bf,3930.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xa68A6754fb7B5C25ccEA45e62C8bdFac12e8410a,620.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x8E6b133145cf4535d5a1e3acFab5c24cA6d48BFB,700.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xbC83DD32A13B6Ee569e4CC66Ee5b77338d409d76,730.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x7cb15c6A926F31B77d22864c6D35C2b99194dd44,450.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x0A8698f04a75F66239fDF2a18F8636799A08efC4,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x380E04A7a1768b973383805FcF8AF5afA5e2A4c3,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x357Afac4e518838c6470328D519cbAF4Cc6829d5,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x752aFE0abDe88aeaF28902C02a3A564E927AB648,210.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x837E8c447E60d1A0D984809205E6c6D6d2D318fB,214473.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xde56b2fB60961BE06a55386c6AbA00841c85C17B,200.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x1B27804f880d6657faA55b2C97d4b47dD3b3A991,690.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x74f74C73991D8ab846A818D175270Ee5cfe6078A,537.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x0a205d6e0AD1e11bff93DF512a0a7Ad1375a20Be,800.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xCd66238040198b5488D21FCFce240E51E58Ab389,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xcA8F9dce874Ee9Fc27B557C4c318481D5735d72e,830.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x8696BF29C209a6d6F009B91FcfE31658d66A70D1,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x2829696220C157F983eD4edD71D02Ce28DB06aCF,4290.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x5fa2D9E738D016fE161e61cdB9534DE1E64ed8E2,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xB702752faD17935F390045f63C885B058F14a165,200.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xaD0703e00661e4DE86f2F7801D82244c9558eFF7,288.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xd78d97aD995bCDC710dd1401676Eed43f207875A,290.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x2796a67C5c361E6Cad787f6219c291726C920090,480.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x6C9F2D2a5a109e24fBD5a5D453B1dbB82A7813EA,1100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x4d463b659dB98b7B0530479fEC23276141C540fA,578.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x103bDbAF6eC6F44D6a8948bfD98753bA671368D9,830.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x234F5F67db733EA415Dc2C64159f7eF10ED3db00,140.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x256e4023d092873Cd0Ce2239d81567deC315FA5c,31911.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x9Ef364923D8b828dB13D6E1a52eC2bA970dFC7b1,39852.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x1f9c299650a1074571B598214826A09aFdce4Dcf,150.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x0B5B5e4ACe3801c3C831C17830F57eb9173586fB,50.0,,,,,,,,,,,,,,,,
0xE712b245A2026463ac88801AAc355b215083A279,66920.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xf14ce8f4D963c44CB9FBf592667Da6CC97373cd6,45.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xcd1dAAef55b274042753dB36eA26780e789Be3A9,96344.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x6d1FdA511d41C44213C162dda572F2d77Ecbc4FD,39079.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xCAa989EA45B023af0d5fc713bd4AA4a707A0277E,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x9099B3A4E9d8eAA06291F66bF7EcFbA37F1d50cf,79826.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xE791B795FCF00F81358787A920cf356e27be77D4,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x36b6349302Bd10F3478b4AB19774613D07c2288A,79412.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xC3885fD2bb08B6cddb00fF3Cb247cC7Aac476206,80002.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x31f3c843be48Bb87c4dC7adeDa21c84597804Dd4,39106.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x5275C11226520A9D84705D24f07cd9c9d3a3887B,26507.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x35589c7c1e22912af24cda0b1abd82C11a95FfE5,70386.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x1DE4CA370FdDbf8b349f7550bD9B5032a891Cf24,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x7656b85bF92b350986f355Aa9B946D25499ef58c,109806.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x8E922B52934e7A00fd05d07Ca4234bB44bcb4E7d,16873.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x5503831F674Eab67058Ac6284D638911ad8c657a,2750.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xF4571A0f10533A89f64d437e672D8F33AaC01045,121761.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x976412df41464A3A43DA7Cb5E6E4aDF8E9661FC4,122753.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0xacD9B2C1b9744bE1B5116C2745938bc3A0C181B6,141012.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x11eFE72958c1Ef10a024F42B64501a403CC20AAF,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0x334297C557E0e1b23E7B234F08ED1B7Daf36D8dc,17043.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
